ID X PCODE,Label
6RMGAZS X LJR9,0.0
27HLIV2 X LJR9,0.0
FTQIMHR X LJR9,0.0
85VHTVJ X LJR9,0.0
GCR9NFK X LJR9,0.0
3O59HEU X LJR9,0.0
CBCLUMR X LJR9,0.0
PQVAENM X LJR9,0.0
FQDR63V X LJR9,0.0
18ESZG0 X LJR9,0.0
8SFOB3V X LJR9,0.1
EIK0ZRY X LJR9,0.03
4RUF8ZQ X LJR9,0.0
0EUU66I X LJR9,0.0
A6OF43D X LJR9,0.01
MVY8644 X LJR9,0.0
DB48MUL X LJR9,0.02
QLH1QE8 X LJR9,0.0
QNJ12A3 X LJR9,0.02
SOUW5J3 X LJR9,0.0
RKMYGZF X LJR9,0.0
IK6MM1Y X LJR9,0.0
2D7V3TM X LJR9,0.01
HQKTTXU X LJR9,0.0
JY5TRID X LJR9,0.0
T6TL6YH X LJR9,0.0
HP1IMAB X LJR9,0.01
TID7M0I X LJR9,0.0
GJPTU7U X LJR9,0.0
2AUZYZ7 X LJR9,0.0
EESH9W6 X LJR9,0.0
LG6S31M X LJR9,0.01
IPEVW9O X LJR9,0.0
YGDVG3B X LJR9,0.0
GNZ42X7 X LJR9,0.0
ZI0O1A4 X LJR9,0.0
DVM6KY8 X LJR9,0.0
5E2FSVO X LJR9,0.0
ZM4JTYR X LJR9,0.0
RPVQC6O X LJR9,0.0
YLH547I X LJR9,0.0
SMAW2FS X LJR9,0.0
5QW4R75 X LJR9,0.0
GX8STCG X LJR9,0.0
TVAL436 X LJR9,0.0
P5K71KY X LJR9,0.0
USDY58K X LJR9,0.0
7C0BZFM X LJR9,0.0
D58ZSON X LJR9,0.0
3VX6KS6 X LJR9,0.0
UQ8AOIC X LJR9,0.0
WSKAXGG X LJR9,0.0
NAETTYX X LJR9,0.0
HXHKM5C X LJR9,0.0
6GTOAFQ X LJR9,0.0
WZ7DIIL X LJR9,0.0
TPWHBM7 X LJR9,0.0
0DSJ7EN X LJR9,0.01
3MXO29Y X LJR9,0.0
6J07X9S X LJR9,0.0
OWW6HGF X LJR9,0.03
J3BZJY5 X LJR9,0.0
I5OR779 X LJR9,0.0
G34S5Y3 X LJR9,0.01
IDAVYSA X LJR9,0.0
WZC8YKL X LJR9,0.02
8LGQ4B2 X LJR9,0.0
DDTKFHE X LJR9,0.0
O4W58M4 X LJR9,0.0
LIZIC79 X LJR9,0.0
VFXBDEF X LJR9,0.0
03QC9G2 X LJR9,0.0
SVR60M5 X LJR9,0.0
UB0MEBT X LJR9,0.05
SI9R9MT X LJR9,0.0
NLD8T08 X LJR9,0.0
T2359UK X LJR9,0.0
PQ51KTK X LJR9,0.0
5BGN50P X LJR9,0.0
1RUM50B X LJR9,0.0
KZCCTD2 X LJR9,0.0
P6Y1HYC X LJR9,0.0
WOD2ZQO X LJR9,0.0
9MGVX7F X LJR9,0.0
1SQRBYW X LJR9,0.06
VGJQCPL X LJR9,0.0
GPW5GHK X LJR9,0.0
8G7IEPD X LJR9,0.0
MCH4VW9 X LJR9,0.0
9FOYH2R X LJR9,0.04
Q2WIM9R X LJR9,0.0
LOO54KO X LJR9,0.0
L7094RK X LJR9,0.0
OVJKFE6 X LJR9,0.0
4BFIAG9 X LJR9,0.0
PIOWN1J X LJR9,0.0
JCQQU9O X LJR9,0.0
L1JTWPN X LJR9,0.0
07Q8O3M X LJR9,0.0
XM340BZ X LJR9,0.01
BADVKWG X LJR9,0.0
3DWD0UX X LJR9,0.0
6YH3RIF X LJR9,0.0
VEDT90M X LJR9,0.12
7Z7MZ6X X LJR9,0.0
6JEKP7V X LJR9,0.0
1GLR3UZ X LJR9,0.0
L7FIV02 X LJR9,0.0
YF4LMGX X LJR9,0.02
5Y0K0QG X LJR9,0.0
PZDXAPS X LJR9,0.01
H00CW70 X LJR9,0.0
A8UYK20 X LJR9,0.0
JA1VQSC X LJR9,0.0
96J5G6F X LJR9,0.0
X40R5T7 X LJR9,0.0
H7DQMUD X LJR9,0.0
HIOW8JX X LJR9,0.0
ZYMX9DH X LJR9,0.0
ZSZ2BW3 X LJR9,0.0
7T5W0Y2 X LJR9,0.0
8THAZIO X LJR9,0.03
F7J11XL X LJR9,0.34
KLFGK6C X LJR9,0.01
15SFMZH X LJR9,0.0
VYWI1UD X LJR9,0.0
0DMUEUI X LJR9,0.0
01LCV3H X LJR9,0.0
Z17R3DZ X LJR9,0.09
QAJBHB4 X LJR9,0.0
Y6CJIJL X LJR9,0.07
XKP4K1W X LJR9,0.0
KCO1CC0 X LJR9,0.0
K6B2JB4 X LJR9,0.0
8H2Y9J9 X LJR9,0.02
HPQKM22 X LJR9,0.0
HTCNALH X LJR9,0.0
VS7HST6 X LJR9,0.0
C931YMY X LJR9,0.0
U87CHF9 X LJR9,0.0
ZIQCBFP X LJR9,0.06
SDZOQQQ X LJR9,0.0
SDQWCI5 X LJR9,0.0
A2C1KAF X LJR9,0.0
T8DOZ5K X LJR9,0.0
3Q9AJVW X LJR9,0.0
G4J2Y5Y X LJR9,0.08
T80989J X LJR9,0.0
FX5SXNX X LJR9,0.0
5YMW0WE X LJR9,0.0
8PWUK8H X LJR9,0.0
RBP7C4H X LJR9,0.04416666666666666
6WOQUNW X LJR9,0.0
3X6QC0H X LJR9,0.13
4FGJC5X X LJR9,0.0
QUJICJR X LJR9,0.0
1EGJ0M8 X LJR9,0.01
RQYUFZE X LJR9,0.0
8K3JYKV X LJR9,0.0
YDHGHSK X LJR9,0.0
ACQVUZH X LJR9,0.0
NIW3FYR X LJR9,0.0
FHPMF0G X LJR9,0.0
WQL6PZS X LJR9,0.028333333333333332
NVG23IH X LJR9,0.0
NQFJXN5 X LJR9,0.08
BDWQZNZ X LJR9,0.0
YB3ERRL X LJR9,0.0
J5W161F X LJR9,0.05
LM75A6L X LJR9,0.0
OAS88E7 X LJR9,0.0
QFYLEF1 X LJR9,0.0
4RVMQKF X LJR9,0.0
4JEB6BV X LJR9,0.0
VL69HQD X LJR9,0.0
O243IMC X LJR9,0.0
882EK07 X LJR9,0.0
47SGCMX X LJR9,0.0
692UC09 X LJR9,0.0
1GNZYD7 X LJR9,0.0
PLAMFC7 X LJR9,0.0
EJ4K5FS X LJR9,0.0
0FWU7JN X LJR9,0.0
53AI0D9 X LJR9,0.0
X1QY9ND X LJR9,0.0
QK3Y9TV X LJR9,0.03
39KU3OQ X LJR9,0.0
77TT1DG X LJR9,0.02
BGH0640 X LJR9,0.0
G2E2LRB X LJR9,0.0
214DFGA X LJR9,0.09
LTJEMWP X LJR9,0.0
IW2JIU7 X LJR9,0.0
EO50TDQ X LJR9,0.0
EVKYTU9 X LJR9,0.0
81E939F X LJR9,0.0
XT4F1AF X LJR9,0.56
BV3IA8C X LJR9,0.0
EH8ZSQL X LJR9,0.0
YWYGTYV X LJR9,0.0
XI9K7UJ X LJR9,0.0
E0A2JQ6 X LJR9,0.0
5VY0FRA X LJR9,0.01
G603TV0 X LJR9,0.0
4B5664L X LJR9,0.0
57IMPTA X LJR9,0.0
WBEJE8Z X LJR9,0.0
2M5QJOB X LJR9,0.0
NXYB99C X LJR9,0.0
RBJWYIP X LJR9,0.0
2JN2NJ1 X LJR9,0.0
QFXIYUJ X LJR9,0.005
0FWDSF7 X LJR9,0.01
TO025UP X LJR9,0.0
DO3T43G X LJR9,0.02
DACVFWT X LJR9,0.0
CDGCBGA X LJR9,0.0
8URXMBO X LJR9,0.05
GQTFP1I X LJR9,0.0
T0UFCQA X LJR9,0.0
AUKHNLO X LJR9,0.0
PHQQACB X LJR9,0.0
U7NTU7L X LJR9,0.0
FG6S2ZA X LJR9,0.0
YV6OHAA X LJR9,0.0
CROZT8Y X LJR9,0.0
V343ZZN X LJR9,0.0
9ZRBPG4 X LJR9,0.0
M4SYNUC X LJR9,0.0
C7U3RYJ X LJR9,0.0
XWW59AA X LJR9,0.0
FEJ4LFW X LJR9,0.0
FS9OJE7 X LJR9,0.0
UF823NY X LJR9,0.0
HWIA8U4 X LJR9,0.0
0SQ0FSG X LJR9,0.0
CELZD1P X LJR9,0.0
BOH05U4 X LJR9,0.0
KUBOBOM X LJR9,0.0
3RM84WT X LJR9,0.0
ALX9N7F X LJR9,0.0
3YAMKG8 X LJR9,0.01
V4PLQQE X LJR9,0.11
8FOW8FX X LJR9,0.03
KKALBNG X LJR9,0.0
3PD7O1B X LJR9,0.0
JYNQ2IG X LJR9,0.0
I3V6PHJ X LJR9,0.07
BCOCDC1 X LJR9,0.18
SPFEGBK X LJR9,0.05
461QBW3 X LJR9,0.03
MKQP58W X LJR9,0.07
PZ0F12U X LJR9,0.02
8CQO6V5 X LJR9,0.0
B5D0VGS X LJR9,0.0
N41WX9M X LJR9,0.0
UVE7DXG X LJR9,0.01
CK59SG4 X LJR9,0.07
2QO0OO2 X LJR9,0.0
H708VQV X LJR9,0.02
75BJD9Y X LJR9,0.0
9BZNFS3 X LJR9,0.0
FS9PVEY X LJR9,0.0
BZKAUCT X LJR9,0.0
6TKAYED X LJR9,0.04
0WEOHD5 X LJR9,0.0
AF4EEK8 X LJR9,0.0
G0MY50A X LJR9,0.0
SEW36KR X LJR9,0.0
4K89FJ0 X LJR9,0.0
Q3YC53E X LJR9,0.0
G2R1AYL X LJR9,0.005
ALZJZPL X LJR9,0.01
2D5LIE0 X LJR9,0.02
Z1EK3D4 X LJR9,0.03
D8YHRVK X LJR9,0.0
Q65WKUQ X LJR9,0.0
6OBKSY9 X LJR9,0.0
T62FMA5 X LJR9,0.0
HA902UD X LJR9,0.0
QWF6AKG X LJR9,0.03
7QZMY85 X LJR9,0.01
2OHD3X4 X LJR9,0.0
5TDQ1JG X LJR9,0.0
DKNCK7K X LJR9,0.0
HEV4RFR X LJR9,0.0
MIWR45T X LJR9,0.0
FZFH78O X LJR9,1.0
RDMA3JG X LJR9,0.09
9M9K5MV X LJR9,0.0
R6V7SQ2 X LJR9,0.0
QEZE816 X LJR9,0.0
0EDTY85 X LJR9,0.0
6YGMHUU X LJR9,0.0
XRSX6ZQ X LJR9,0.0
XZTNMCY X LJR9,0.07
T2J4JHM X LJR9,0.0
PUYL2O2 X LJR9,0.0
38TD8LJ X LJR9,0.0
I5MDIFR X LJR9,0.0
8T9YKG3 X LJR9,0.0
9AI2Q24 X LJR9,0.17
J6HV7I1 X LJR9,0.0
9YL78EQ X LJR9,0.0
JDWCPSZ X LJR9,0.0
GM3QJIM X LJR9,0.0
A2311ZM X LJR9,0.0
H6CYBGZ X LJR9,0.0
L16GNSC X LJR9,0.0
CJ1K1IG X LJR9,0.0
AZ4LPHD X LJR9,0.0
WWXDZL2 X LJR9,0.25
GJP28V8 X LJR9,0.02
8B9HMZE X LJR9,0.0
SA275LK X LJR9,0.0
3H187YC X LJR9,0.01
QY450Q2 X LJR9,0.26
LJ025IK X LJR9,0.0
ATVDCXY X LJR9,0.0
XADH0RD X LJR9,0.0
3J7HV3H X LJR9,0.01
CXTT63C X LJR9,0.0
ORRKPWV X LJR9,0.01
L6QX59F X LJR9,0.0
11XQMUK X LJR9,0.0
H4V1UIM X LJR9,0.0
3WGQ0GL X LJR9,0.03
8UQR6J0 X LJR9,0.01
KJT67OT X LJR9,0.0
HE7ZRUD X LJR9,0.0
9LWO875 X LJR9,0.0
R33W2LE X LJR9,0.0
J5HCM9Z X LJR9,0.0
13SDG7V X LJR9,0.0
6RDVCL5 X LJR9,0.0
AP8OHHP X LJR9,0.04
7L19940 X LJR9,0.0
MZBFWOY X LJR9,0.0
BFDI7N6 X LJR9,0.0
74WP0MH X LJR9,0.19
PS8NZ8C X LJR9,0.0
FIFXZ1H X LJR9,0.0
MZ75DO2 X LJR9,0.0
JN1KDUH X LJR9,0.0
EF36EEV X LJR9,0.0
4W1I19I X LJR9,0.0
ZYEIR86 X LJR9,0.0
4PTLLAA X LJR9,0.0
R6OUUZ8 X LJR9,0.0
VCQ8WR6 X LJR9,0.0
K6CA4X2 X LJR9,0.0
63T56QB X LJR9,0.0
EE2RQTN X LJR9,0.0
AA5XZD0 X LJR9,0.0
QWH8OO4 X LJR9,0.0
RA3JULP X LJR9,0.0
YZE3R7L X LJR9,0.0
P8QCBBF X LJR9,0.0
S72Z132 X LJR9,0.0
D0BUKGW X LJR9,0.0
LFHQJMT X LJR9,0.01
W35LFOX X LJR9,0.0
I0YZXFY X LJR9,0.0
7AY9DPM X LJR9,0.0
P7VTX3E X LJR9,0.37
01TWVJJ X LJR9,0.0
X5M9QU3 X LJR9,0.0
YYTY8IM X LJR9,0.07
UHLQWZ9 X LJR9,0.0
GIISC2I X LJR9,0.0
V4724JY X LJR9,0.04
YS6LZUB X LJR9,0.0
TSOJ540 X LJR9,0.0
CKTJYTN X LJR9,0.01
60009V9 X LJR9,0.0
V78GZ8P X LJR9,0.0
UULUDFM X LJR9,0.0
O9KXJVJ X LJR9,0.0
9VOVEYM X LJR9,0.0
W8YHPSV X LJR9,0.0
JVH8VAD X LJR9,0.0
6RPDB9P X LJR9,0.0
4GSHY14 X LJR9,0.0
B2KBZQP X LJR9,0.01
LA89G17 X LJR9,0.0
LM491ED X LJR9,0.0
VWGIX7L X LJR9,0.0
25ZHADX X LJR9,0.0
QTA9KH3 X LJR9,0.0
7GQZUQ0 X LJR9,0.0
SP6WOT3 X LJR9,0.0
1777GPB X LJR9,0.0
4YDXYP0 X LJR9,0.0
XN5KRKG X LJR9,0.0
SMW7ZVU X LJR9,0.0
J0NBHTO X LJR9,0.0
0P1OFAC X LJR9,0.0
9D1QS90 X LJR9,0.0
6DMXI19 X LJR9,0.01
ZXPWCDP X LJR9,0.0
LYNQVGZ X LJR9,0.0
QCRKM62 X LJR9,0.0
BL14GXE X LJR9,0.0
YMMLEK6 X LJR9,0.0
HUWLBUR X LJR9,0.0
FR7J8VQ X LJR9,0.0
CIV47X6 X LJR9,0.0
YUXQGTU X LJR9,0.0
F6JK3M5 X LJR9,0.0
IX982G4 X LJR9,0.0
FYBRM8E X LJR9,0.0
0KL21VL X LJR9,0.0
7XQ6TV6 X LJR9,0.0
KH5NWWC X LJR9,0.0
ZZXQMA9 X LJR9,0.0
CHOJNX9 X LJR9,0.0
GTZ7B62 X LJR9,0.02
TZ2HQDA X LJR9,0.0
020T20S X LJR9,0.0
RZJ8JEK X LJR9,0.58
L8XKFFZ X LJR9,0.04
IHT6RIB X LJR9,0.0
5I6I42Y X LJR9,0.0
CP7F06E X LJR9,0.0
Q13MH53 X LJR9,0.0
1OWRXQQ X LJR9,0.01
6TMP2CP X LJR9,0.0
YGVE6WX X LJR9,0.0
L2GXQ9P X LJR9,0.0
K1VC2Y4 X LJR9,0.0
VOYR2JH X LJR9,0.01
JW0460T X LJR9,0.0
F0M2KWM X LJR9,0.01
9J8PPGN X LJR9,0.0
E1KK7DF X LJR9,0.85
K88AE7X X LJR9,0.0
4CRETYV X LJR9,0.0
UVV5E8P X LJR9,0.01
CISW8LD X LJR9,0.0
CSX02EP X LJR9,0.0
MJV1ZQ6 X LJR9,0.085
MWWTB5P X LJR9,0.0
7LT16AO X LJR9,0.37
BB50P9E X LJR9,0.0
0NXMR56 X LJR9,0.0
AD8YU0G X LJR9,0.0
J3V912R X LJR9,0.0
H1D7L6X X LJR9,0.0
FW41X1B X LJR9,0.0
SPZK7Q0 X LJR9,0.0
NC6YQ3S X LJR9,0.17
DZZUAFQ X LJR9,0.09
4KZOEP2 X LJR9,0.0
VPL4MRH X LJR9,0.0
GMHQ0UK X LJR9,0.0
FLMUCRQ X LJR9,0.0
ZW1OP67 X LJR9,0.03
N1BRVUO X LJR9,0.0
5IFRX0X X LJR9,0.0
OUPUWA4 X LJR9,0.0
V8B7HQ8 X LJR9,0.0
F6EE5IC X LJR9,0.0
NEWQM6G X LJR9,0.01
VX40HQE X LJR9,0.0
CNT860B X LJR9,0.0
E7DX3ZM X LJR9,0.0
W7DCR5K X LJR9,0.0
RL5X8JM X LJR9,0.0
469INMB X LJR9,0.0
TZIEMLO X LJR9,0.0
1EXTNOT X LJR9,0.0
UC72MQA X LJR9,0.01
N7LO0BX X LJR9,0.0
3M8HUJ8 X LJR9,0.0
XAY4667 X LJR9,0.0
6DQV3NT X LJR9,0.0
C9HI36D X LJR9,0.0
W59LZ70 X LJR9,0.0
4ZPA21H X LJR9,0.0
MH1QPLV X LJR9,0.0
17JZLHI X LJR9,0.0
MFW1AF4 X LJR9,0.0
34FBYLM X LJR9,0.0
9V1DW5A X LJR9,0.0
HPQCB0C X LJR9,0.0
O9QD54X X LJR9,0.0
W3V1R0B X LJR9,0.12
0CQS7VA X LJR9,0.0
CV99ZVX X LJR9,0.0
ZPWZA9T X LJR9,0.0
URXWP2C X LJR9,0.0
IY61F5H X LJR9,0.0
AEC6A8E X LJR9,0.0
5JNSVTP X LJR9,0.01
7CLLOYT X LJR9,0.0
6ZRFVNR X LJR9,0.0
IMSV462 X LJR9,0.0
J480P0K X LJR9,0.01
MJWJKP2 X LJR9,0.0
NMILDE4 X LJR9,0.01
FDDNWTI X LJR9,0.01
GJLMN56 X LJR9,0.0
7OC8TLK X LJR9,0.02
7H7V6OO X LJR9,0.0
QNOFEY2 X LJR9,0.005
3TBY4PB X LJR9,0.0
OP4UO1O X LJR9,0.0
XVXG8SH X LJR9,0.04
QFHA8FN X LJR9,0.0
Y1GX5VQ X LJR9,0.0
03NNR8K X LJR9,0.085
9MMB58N X LJR9,0.0
N1BPEJ9 X LJR9,0.0
X1RVND9 X LJR9,0.0
X4L2UTI X LJR9,0.0
L1KE0NS X LJR9,0.0
BQI0K0Y X LJR9,0.0
5AT2G21 X LJR9,0.0
1N4PZM9 X LJR9,0.0
172OEZJ X LJR9,0.0
BEQOYF5 X LJR9,0.0
VCDJUUB X LJR9,0.0
QBHO96O X LJR9,0.0
VD21ZY5 X LJR9,0.57
ZNXBFO2 X LJR9,0.01
2KS8V2N X LJR9,0.05
7Z11M56 X LJR9,0.0
S9VT5PY X LJR9,0.0
F1GGBBM X LJR9,0.0
5JC9D3M X LJR9,0.0
30B9VZZ X LJR9,0.0
QRD0QIE X LJR9,0.03
OKSX1UU X LJR9,0.02
LYKDQ8Q X LJR9,0.0
Z1T50YN X LJR9,0.04
9QHRO1X X LJR9,0.0
6UVQ1RK X LJR9,0.01
I35X2BY X LJR9,0.0
SGZS5J0 X LJR9,0.01
WAJC64R X LJR9,0.0
U8REA4G X LJR9,0.0
TGNFMGU X LJR9,0.0
GU4IN4G X LJR9,0.02
4ZWY1IM X LJR9,0.0
IFABUA3 X LJR9,0.0
AH7KJZX X LJR9,0.0
WKJPXP9 X LJR9,0.0
S6WCO42 X LJR9,0.0
DDK5ONU X LJR9,0.0
KNCPMQW X LJR9,0.0
NB3YGEX X LJR9,1.0
RBTRSA4 X LJR9,0.0
GVXM41I X LJR9,0.0
30063N0 X LJR9,0.0
3AQK8Y3 X LJR9,0.0
NNKNUY9 X LJR9,0.0
0ZOG92M X LJR9,0.65
DOGI5IB X LJR9,0.0
QKO2RER X LJR9,0.0
R3Z31U4 X LJR9,0.0
UCT47WT X LJR9,0.0
JS49FV8 X LJR9,0.0
9J90IGK X LJR9,0.0
W8W3CGE X LJR9,0.0
8K49A4V X LJR9,0.0
05RMPTJ X LJR9,0.0
I9G4ETA X LJR9,0.0
MN0JL54 X LJR9,0.0
ZWH8CPP X LJR9,0.0
GZO30M9 X LJR9,0.0
LMHNMU6 X LJR9,0.0
4B7LW0C X LJR9,0.0
VYVMW0J X LJR9,0.0
7HNJVQ1 X LJR9,0.0
JA6ETRG X LJR9,0.0
RG4I54J X LJR9,0.0
34T3JYA X LJR9,0.04
MY11R9T X LJR9,0.0
5RMAS2F X LJR9,0.0
Z5ULHIV X LJR9,0.0
5LKDT0W X LJR9,0.0
9I4LW7O X LJR9,0.0
I2EJMSY X LJR9,0.0
CKHNQGP X LJR9,0.0
THJCNTB X LJR9,0.0
QIGOQ6W X LJR9,0.0
OEDQTZU X LJR9,0.0
T0R8OFK X LJR9,0.0
SQ7A7JH X LJR9,0.0
E0TAH4P X LJR9,0.0
EEQ52SA X LJR9,0.0
CSLMYJ4 X LJR9,0.0
HDAPSBK X LJR9,0.0
UW66YL9 X LJR9,0.0
8ATFNQH X LJR9,0.0
GFO9E0K X LJR9,0.0
B739TM5 X LJR9,0.0
UDQ4AYY X LJR9,0.0
AGDGPTV X LJR9,0.0
XZDJJOR X LJR9,0.0
OYNTQ6I X LJR9,0.0
HD9GB2A X LJR9,0.0
ZH2XSPN X LJR9,0.0
D172TYT X LJR9,0.0
OEPXKPU X LJR9,0.0
8X95I43 X LJR9,0.0
NZBAINN X LJR9,0.0
IWR1KDW X LJR9,0.0
NGO8ABX X LJR9,0.0
OGR10EU X LJR9,0.0
ARZH9CD X LJR9,0.0
M6E8XGJ X LJR9,0.0
Q2F75MS X LJR9,0.0
3GZT20W X LJR9,0.0
MQJUUHJ X LJR9,0.0
4NV7G9U X LJR9,0.0
QRZXJ87 X LJR9,0.0
4W55EY4 X LJR9,0.0
P1KQUOS X LJR9,0.0
7L6WUOG X LJR9,0.02
O9WLEKL X LJR9,0.0
2HZLL7J X LJR9,0.0
XORGBW2 X LJR9,0.0
53NIZSL X LJR9,0.0
146CCCK X LJR9,0.0
HTRKXLJ X LJR9,0.01
AGYG6O6 X LJR9,0.0
H4AVZB6 X LJR9,0.0
PGIFYF0 X LJR9,0.0
P5HLAQ7 X LJR9,0.0
59BWI5N X LJR9,0.0
IEA169O X LJR9,0.0
CQYQQS3 X LJR9,0.0
O9IMTZ5 X LJR9,0.0
VQ011FX X LJR9,0.14
SVNTAIN X LJR9,0.0
ZM6UDFI X LJR9,0.0
O4S01XD X LJR9,0.0
9VMGN8S X LJR9,0.01
YEQFW13 X LJR9,0.0
J2U6ZQ0 X LJR9,0.0
2O9UMDU X LJR9,0.0
FJ0IK4K X LJR9,0.0
D9R1K6I X LJR9,0.0
3GAUVZB X LJR9,0.0
BP3CF9L X LJR9,0.0
1BIRJCB X LJR9,0.0
4OR5JE1 X LJR9,0.0
KMAYAR1 X LJR9,0.0
09RA9Y0 X LJR9,0.0
U981G43 X LJR9,0.01
FUYY5JK X LJR9,0.0
EETO0IU X LJR9,0.0
S0Y4FD9 X LJR9,0.0
VJMWAH8 X LJR9,0.0
ZNIKLLJ X LJR9,0.0
0W9S3BW X LJR9,0.0
MGXCPXJ X LJR9,0.0
OFG7GFQ X LJR9,0.0
1EIVD7T X LJR9,0.0
7I6AHIF X LJR9,0.0
WSWK68X X LJR9,0.02
93TON11 X LJR9,0.0
PX98CNY X LJR9,0.0
1DDZ8QO X LJR9,0.0
R54GTD3 X LJR9,0.0
A45L278 X LJR9,0.0
G2YCKPL X LJR9,0.18
F9WXYBG X LJR9,0.0
KKX4G48 X LJR9,0.0
4H8Y8IC X LJR9,0.0
YEVJHV5 X LJR9,0.0
54E20OI X LJR9,0.0
UL71FJN X LJR9,0.0
CL9WGMW X LJR9,0.0
J1FSR40 X LJR9,0.0
89EJTAF X LJR9,0.0
64XR9JN X LJR9,0.02
Y4MIQLV X LJR9,0.01
FWG0BMT X LJR9,0.0
BR8LLH9 X LJR9,0.0
OXFR5DM X LJR9,0.0
ND0PK1L X LJR9,0.01
ZCGRAKZ X LJR9,0.04
1FXMPXS X LJR9,0.06
VKHMZ2P X LJR9,0.0
HEW49CZ X LJR9,0.0
VL4LRFF X LJR9,0.0
A8FJU3V X LJR9,0.0
UVIMSA9 X LJR9,0.0
DJDPE3M X LJR9,0.0
EDHJKHA X LJR9,0.0
LJSGBE4 X LJR9,0.0
V663DM8 X LJR9,0.0
Q08WTZP X LJR9,0.0
MQIJR9V X LJR9,0.0
NZK8GZX X LJR9,0.0
QM6YBQ5 X LJR9,0.0
C03REO8 X LJR9,0.0
KC7RVHH X LJR9,0.0
AA18H7T X LJR9,0.0
8PJ9VYW X LJR9,0.0
6EYQANG X LJR9,0.0
SUCW2A8 X LJR9,0.0
50SU12H X LJR9,0.0
XZRSQG8 X LJR9,0.0
0QY8IHA X LJR9,0.0
W73MP5B X LJR9,0.0
FKA6QBN X LJR9,0.0
0D5E6TG X LJR9,0.0
LTS8FLI X LJR9,0.0
35XLNAM X LJR9,0.0
IQTGATA X LJR9,0.04
X34I2JE X LJR9,0.0
QVZEUC4 X LJR9,0.01
5SSIXJP X LJR9,0.0
CUSA4UM X LJR9,0.0
Y75TMAZ X LJR9,0.0
0DGN731 X LJR9,0.0
Z3LKPS9 X LJR9,0.0
EM3TM5A X LJR9,0.0
XKKR0HF X LJR9,0.0
O1HOCKE X LJR9,0.0
KR3X651 X LJR9,0.0
TVNAD0P X LJR9,0.0
YDK751B X LJR9,0.0
6HU22GX X LJR9,0.0
VRPM820 X LJR9,0.0
AGN5HW0 X LJR9,0.0
20JG84W X LJR9,0.0
M62QE77 X LJR9,0.0
DPCI64G X LJR9,0.01
83BM3CV X LJR9,0.0
CKR2CHF X LJR9,0.01
VKZI7HA X LJR9,0.0
UU4V5OI X LJR9,0.0
U8LNVOB X LJR9,0.0
OR127E2 X LJR9,0.0
DE855LP X LJR9,0.0
TQZL6EW X LJR9,0.02
UUO24AK X LJR9,0.02
RMEDY8A X LJR9,0.0
UECLY92 X LJR9,0.0
73ZD7H8 X LJR9,0.0
AV2029K X LJR9,0.0
7D2UXR4 X LJR9,0.0
EOGIJ5K X LJR9,0.0
PNLAFOB X LJR9,0.0
4TWUZ4A X LJR9,0.0
INQZCLO X LJR9,0.0
VQ4D26F X LJR9,0.0
0EBHF0W X LJR9,0.0
82YNK7S X LJR9,0.0
616S5AG X LJR9,0.0
NEPCQEK X LJR9,0.0
JKINE34 X LJR9,0.0
1CHVVI8 X LJR9,0.0
17B5SFE X LJR9,0.0
C7M2XI4 X LJR9,0.0
YCXTTB9 X LJR9,0.0
31B5NPP X LJR9,0.0
7VR8C4B X LJR9,0.0
FKRNLKT X LJR9,0.0
683E3FM X LJR9,0.0
H5C2SUB X LJR9,0.0
HQ21WPN X LJR9,0.0
1GM22KL X LJR9,0.0
BFTM3J1 X LJR9,0.0
8SZ8SY8 X LJR9,0.0
4PSG88Q X LJR9,0.0
K8L6EZH X LJR9,0.0
XDK30IN X LJR9,0.0
RQOEVMJ X LJR9,0.0
DHTZPAJ X LJR9,0.0
P7OEMRO X LJR9,0.0
SC5VXSY X LJR9,0.0
A1KHTIS X LJR9,0.0
QSJS2C8 X LJR9,0.0
4Y32PXN X LJR9,0.0
N5SIQ41 X LJR9,0.0
MT62XDM X LJR9,0.0
CWTHDVD X LJR9,0.0
WVK9X0C X LJR9,0.0
EWOUEVQ X LJR9,0.02
W8PE7LA X LJR9,0.0
XD8OBQM X LJR9,0.0
3LDGMVA X LJR9,0.0
9069CQ8 X LJR9,0.0
A094VYG X LJR9,0.0
2A0GMTU X LJR9,0.0
AY28KCD X LJR9,0.0
77FMCZY X LJR9,0.0
Z8T5LKI X LJR9,0.0
3E39F3T X LJR9,0.0
4P5JFD8 X LJR9,0.0
AJWNK52 X LJR9,0.0
NSXR14L X LJR9,0.7
SQQYHI2 X LJR9,0.01
ZNFC7M6 X LJR9,0.0
9XR2WK1 X LJR9,0.0
F1TRTJL X LJR9,0.0
OW0S6OB X LJR9,0.0
Y0EPHAZ X LJR9,0.0
YHXYEEU X LJR9,0.0
E6K3XUB X LJR9,0.0
01K1T70 X LJR9,0.0
O4QSB9M X LJR9,0.0
2EDJ7HL X LJR9,0.0
PKNA821 X LJR9,0.0
QRHN2XR X LJR9,0.0
ZICLQ06 X LJR9,0.0
JIY2M1I X LJR9,0.0
0APJKDG X LJR9,0.0
256Z9TF X LJR9,0.24
XJV7JQF X LJR9,0.0
ONC72EL X LJR9,0.0
LOOAB53 X LJR9,0.0
36LGNA9 X LJR9,0.0
WYZN9Q4 X LJR9,0.005
FBWS263 X LJR9,0.0
F7GA491 X LJR9,0.0
